"","Year","YS","YSP","Site","Point","Num_Trees","Dom_spp","Mean_DBH","Median_DBH","Max_DBH","Spp_maxDBH","Mean_decay","Num_live","Num_snags","Median_health","Num_2BI_Pl","Num_2BI_FD","Num_2BI_Sx","Perc_At","eff_HY","dist_to_cut","edge_near","cut","Spp","N_flg","NEST","type"
"668",1998,"1998_MM","1998_MM_A6","MM","A6",22,"PL",19.90454545,18.55,36.8,"FD",1.318181818,22,0,"HE",0,0,0,0.045454545,1998,474.92644570557,50,0,NA,NA,NA,"available"
"669",1998,"1998_MM","1998_MM_B1","MM","B1",12,"AT",23.41666667,18.65,45.8,"AT",1.25,12,0,"HE",0,0,0,0.5,1998,1120.81649407145,390,0,NA,NA,NA,"available"
"670",1998,"1998_MM","1998_MM_B2","MM","B2",30,"PL",23.72,22.1,53.7,"FD",1.433333333,27,3,"HE",0,0,0,0.1,1998,1021.5756801403,340,0,NA,NA,NA,"available"
"671",1998,"1998_MM","1998_MM_B4","MM","B4",30,"FD",22.94,19.8,37.5,"PL",1.166666667,29,1,"HE",0,1,0,0,1998,830.354720950628,320,0,NA,NA,NA,"available"
"672",1998,"1998_MM","1998_MM_B5","MM","B5",22,"FD",26.63181818,27.1,34.2,"FD",1.318181818,20,2,"HE",0,0,0,0,1998,737.929472399059,330,0,NA,NA,NA,"available"
"673",1998,"1998_MM","1998_MM_B6","MM","B6",38,"FD",26.63684211,24.5,47.2,"FD",1.736842105,30,8,"HE",0,0,0,0.236842105,1998,647.070567324382,250,0,NA,NA,NA,"available"
"674",1998,"1998_MM","1998_MM_B7","MM","B7",21,"PL",27.20952381,25.7,80.6,"FD",1.476190476,18,3,"HE",2,0,0,0.095238095,1998,563.54021933335,150,0,NA,NA,NA,"available"
"675",1998,"1998_MM","1998_MM_B8","MM","B8",23,"PL",18.87826087,16.5,53.4,"FD",1.086956522,23,0,"HE",0,0,0,0.217391304,1998,474.805664408388,50,0,NA,NA,NA,"available"
"676",1998,"1998_MM","1998_MM_C1","MM","C1",27,"AT",21.07777778,18.7,41.5,"PL",1.407407407,25,2,"HE",0,0,0,0.444444444,1998,1185.78477783694,335,0,NA,NA,NA,"available"
"677",1998,"1998_MM","1998_MM_C2","MM","C2",28,"SX",22.60357143,21.7,40.8,"FD",1.142857143,27,1,"HE",0,0,0,0.285714286,1998,1087.90052172359,310,0,NA,NA,NA,"available"
"678",1998,"1998_MM","1998_MM_C3","MM","C3",42,"PL",19.07142857,18.15,28.2,"PL",1.214285714,38,4,"HE",0,0,0,0.071428571,1998,989.563812362086,270,0,NA,NA,NA,"available"
"679",1998,"1998_MM","1998_MM_C4","MM","C4",21,"PL",28.03809524,20.9,81.8,"FD",1.761904762,18,3,"HE",0,1,0,0,1998,897.145853088107,275,0,NA,NA,NA,"available"
"680",1998,"1998_MM","1998_MM_C5","MM","C5",32,"FD",22.609375,18.4,49.1,"FD",1.4375,28,4,"HE",0,0,0,0,1998,816.301917615709,245,0,NA,NA,NA,"available"
"681",1998,"1998_MM","1998_MM_C6","MM","C6",22,"FD",28.81363636,25.35,91.9,"FD",1.454545455,19,3,"HE",0,0,0,0,1998,725.75114141302,235,0,NA,NA,NA,"available"
"682",1998,"1998_MM","1998_MM_C7","MM","C7",27,"FD",28.95555556,22.5,108.4,"FD",1.37037037,24,3,"HE",1,0,0,0,1998,629.994429222835,150,0,NA,NA,NA,"available"
"683",1998,"1998_MM","1998_MM_C8","MM","C8",20,"FD",30.69,27.05,85.6,"FD",1.6,17,3,"HE",0,0,0,0.1,1998,542.177354172772,80,0,NA,NA,NA,"available"
"684",1998,"1998_MX","1998_MX_A1","MX","A1",42,"PL",19.42857143,19.15,28.7,"PL",1.333333333,38,4,"HE",0,0,0,0,1987,2794.69500804665,50,0,NA,NA,NA,"available"
"685",1998,"1998_MX","1998_MX_A2","MX","A2",32,"PL",20.23125,20,30.4,"PL",1.09375,31,1,"HE",0,0,0,0,1987,2693.96205560198,80,1,NA,NA,NA,"available"
"686",1998,"1998_MX","1998_MX_A3","MX","A3",36,"PL",20.38888889,18.55,75.1,"FD",1.305555556,32,4,"HE",0,1,0,0,1987,2601.46757023807,80,1,NA,NA,NA,"available"
"687",1998,"1998_MX","1998_MX_A4","MX","A4",29,"PL",22.94137931,22.3,63.3,"FD",1.172413793,27,2,"HE",0,0,0,0,1987,2504.10376599018,90,1,NA,NA,NA,"available"
"688",1998,"1998_MX","1998_MX_A5","MX","A5",27,"PL",20.18888889,17.2,55.1,"FD",1.074074074,27,0,"HE",0,0,0,0,1987,2414.07731994114,100,1,NA,NA,NA,"available"
"689",1998,"1998_MX","1998_MX_A6","MX","A6",38,"PL",22.30789474,19.9,44.9,"FD",1.578947368,31,7,"HE",1,0,0,0.078947368,1987,2319.08659594029,105,1,NA,NA,NA,"available"
"690",1998,"1998_MX","1998_MX_A7","MX","A7",32,"PL",20.928125,18.25,35.9,"SX",1.21875,31,1,"HE",0,0,0,0.25,1987,2223.06093109339,95,1,NA,NA,NA,"available"
"691",1998,"1998_MX","1998_MX_A8","MX","A8",47,"PL",20.98510638,18.7,64.7,"FD",1.446808511,42,5,"HE",0,0,0,0,1987,2131.72374600852,100,1,NA,NA,NA,"available"
"692",1998,"1998_MX","1998_MX_B1","MX","B1",30,"PL",22.93,22.65,41.2,"PL",1.733333333,22,8,"HE",0,0,0,0.1,1987,3082.88226437658,15,0,NA,NA,NA,"available"
"693",1998,"1998_MX","1998_MX_B2","MX","B2",10,"FD",34.44,16.3,92.5,"FD",1.1,10,0,"HE",1,0,0,0,1987,2981.6686684614,50,0,NA,NA,NA,"available"
"694",1998,"1998_MX","1998_MX_B3","MX","B3",34,"PL",20.74705882,18.15,63.7,"FD",1.441176471,31,3,"HE",1,1,0,0.058823529,1987,2889.107113672,75,0,NA,NA,NA,"available"
"695",1998,"1998_MX","1998_MX_B4","MX","B4",33,"SX",27.37575758,19.8,92.1,"FD",1.424242424,30,3,"HE",0,4,0,0.151515152,1987,2801.79730575192,100,0,NA,NA,NA,"available"
"696",1998,"1998_MX","1998_MX_B5","MX","B5",38,"PL",18.82105263,17.9,33.3,"PL",1.105263158,37,1,"HE",0,0,0,0,1987,2708.89931751556,185,1,NA,NA,NA,"available"
"697",1998,"1998_MX","1998_MX_B6","MX","B6",27,"PL",21.65185185,22.9,29.4,"PL",1.148148148,25,2,"HE",0,0,0,0,1987,2617.46754810411,185,1,NA,NA,NA,"available"
"698",1998,"1998_MX","1998_MX_B7","MX","B7",30,"PL",21.25333333,18.6,32.8,"PL",1.066666667,29,1,"HE",0,0,0,0,1987,2517.63052043168,190,1,NA,NA,NA,"available"
"699",1998,"1998_MX","1998_MX_B8","MX","B8",38,"PL",18.60789474,18.15,35.4,"PL",1.236842105,36,2,"HE",0,0,0,0.368421053,1987,2423.97137205944,190,1,NA,NA,NA,"available"
"700",1998,"1998_MX","1998_MX_C1","MX","C1",35,"PL",24.4,20.5,57.8,"FD",1.142857143,33,2,"HE",0,0,0,0,1987,3245.5017332457,30,0,NA,NA,NA,"available"
"701",1998,"1998_MX","1998_MX_C2","MX","C2",32,"PL",20.43125,17.95,39.9,"PL",1.03125,32,0,"HE",0,0,0,0,1987,3153.07263117709,130,0,NA,NA,NA,"available"
"702",1998,"1998_MX","1998_MX_C3","MX","C3",23,"SX",28.84347826,22.4,77.5,"FD",1.826086957,17,6,"HE",0,0,0,0.304347826,1987,3061.90850489487,265,1,NA,NA,NA,"available"
"703",1998,"1998_MX","1998_MX_C4","MX","C4",42,"FD",28.54761905,25.45,71.6,"FD",1.476190476,39,3,"HE",0,0,0,0,1987,2965.42162915623,270,1,NA,NA,NA,"available"
"704",1998,"1998_MX","1998_MX_C5","MX","C5",21,"FD",25.04285714,20.5,92.4,"FD",1.142857143,21,0,"HE",2,1,0,0,1987,2884.88050417242,280,1,NA,NA,NA,"available"
"705",1998,"1998_MX","1998_MX_C6","MX","C6",43,"PL",17.83488372,16,29.8,"PL",1.046511628,42,1,"HE",0,0,0,0,1987,2778.00052729737,280,1,NA,NA,NA,"available"
"706",1998,"1998_MX","1998_MX_C7","MX","C7",16,"FD",35.35625,34.1,82.1,"FD",1.25,15,1,"HE",0,1,0,0,1987,2683.28093750116,280,1,NA,NA,NA,"available"
"707",1998,"1998_MX","1998_MX_C8","MX","C8",25,"PL",23.988,19.8,72.5,"FD",1.4,24,1,"HE",0,0,0,0,1987,2598.5901704399,280,1,NA,NA,NA,"available"
"708",1998,"1998_MX","1998_MX_D1","MX","D1",25,"FD",28.764,26.2,54,"FD",1.4,22,3,"HE",0,0,0,0.04,1987,3264.8369057732,355,1,NA,NA,NA,"available"
"709",1998,"1998_MX","1998_MX_D2","MX","D2",26,"PL",20.28846154,17.85,35.1,"SX",1.384615385,23,3,"HE",1,0,0,0,1987,3171.6865594383,370,1,NA,NA,NA,"available"
"710",1998,"1998_MX","1998_MX_D3","MX","D3",28,"PL",21.64642857,18.45,44.4,"FD",1.428571429,25,3,"HE",0,0,0,0,1987,3077.2069885993,370,1,NA,NA,NA,"available"
"711",1998,"1998_MX","1998_MX_D4","MX","D4",27,"SX",24.61481481,21.2,80.6,"FD",1.481481481,25,2,"HE",0,2,0,0,1987,2983.29580728853,370,1,NA,NA,NA,"available"
"712",1998,"1998_MX","1998_MX_D5","MX","D5",29,"PL",19.63103448,20,49.1,"FD",1.137931034,28,1,"HE",0,1,0,0,1987,2889.61588718449,380,1,NA,NA,NA,"available"
"713",1998,"1998_MX","1998_MX_D6","MX","D6",30,"PL",18.45,17.95,32.5,"PL",1.133333333,28,2,"HE",0,0,0,0,1987,2795.80578161358,385,1,NA,NA,NA,"available"
"714",1998,"1998_MX","1998_MX_D7","MX","D7",24,"PL",22.2375,16.65,64.5,"FD",1.125,23,1,"HE",0,1,0,0.208333333,1987,2704.85811291933,380,1,NA,NA,NA,"available"
"715",1998,"1998_MX","1998_MX_D8","MX","D8",25,"FD",22.236,17.1,57.6,"FD",1.24,24,1,"HE",1,0,0,0.16,1987,2612.66712409471,375,1,NA,NA,NA,"available"
"716",1998,"1998_RC","1998_RC_22","RC","22",12,"PL",23.225,20.9,45.5,"FD",1.5,10,2,"HE",0,0,0,0,1987,1906.67770126879,15,0,NA,NA,NA,"available"
"717",1998,"1998_RC","1998_RC_23","RC","23",21,"PL",24.56190476,18.5,49.3,"PL",1.19047619,20,1,"HE",0,0,0,0.047619048,1987,1935.92143911775,10,0,NA,NA,NA,"available"
"718",1998,"1998_RC","1998_RC_24","RC","24",15,"PL",21.3,19.2,32.4,"AT",1.2,15,0,"HE",2,0,0,0.333333333,1987,2118.26775279225,30,0,NA,NA,NA,"available"
"719",1998,"1998_RC","1998_RC_25","RC","25",11,"AT",24.92727273,25.7,34.3,"AT",2.090909091,8,3,"BI",1,0,0,0.75,1987,1892.33774205501,1,0,NA,NA,NA,"available"
"720",1998,"1998_RC","1998_RC_26","RC","26",12,"PL",24.23333333,24.2,30.8,"PL",1.5,10,2,"HE",2,0,0,0,1987,1521.17274334713,5,0,NA,NA,NA,"available"
"721",1998,"1998_RC","1998_RC_27","RC","27",18,"PL",21.28333333,20.3,34.9,"PL",1.333333333,17,1,"HE",2,0,0,0.277777778,1987,1501.01561734577,10,0,NA,NA,NA,"available"
"722",1998,"1998_RC","1998_RC_28","RC","28",6,"AT",27.03333333,25.45,51.5,"PL",1.333333333,6,0,"HE",1,0,0,0.5,1987,1570.51476052104,10,0,NA,NA,NA,"available"
"723",1998,"1998_RC","1998_RC_29","RC","29",14,"PL",25.09285714,26.05,34.2,"AT",2.642857143,9,5,"BI",0,0,0,0.5,1987,2556.25425273006,15,0,NA,NA,NA,"available"
"724",1998,"1998_RL","1998_RL_A1","RL","A1",34,"SX",22.23529412,21.1,37.3,"SX",1.823529412,24,10,"HE",1,0,0,0.057142857,1987,1932.40243300055,50,0,NA,NA,NA,"available"
"725",1998,"1998_RL","1998_RL_A2","RL","A2",40,"FD",21.315,19.65,44,"PL",1.2,37,3,"HE",0,0,0,0.025,1987,1904.78686466925,120,0,NA,NA,NA,"available"
"726",1998,"1998_RL","1998_RL_A3","RL","A3",20,"PL",18.405,17.9,36.2,"FD",1,20,0,"HE",0,0,0,0,1987,1877.12977561984,50,0,NA,NA,NA,"available"
"727",1998,"1998_RL","1998_RL_B1","RL","B1",12,"FD",36.46666667,35.85,57.5,"FD",1,12,0,"HE",0,0,0,0,1987,1827.18377965609,80,0,NA,NA,NA,"available"
"728",1998,"1998_RL","1998_RL_B2","RL","B2",24,"PL",19.63333333,18.15,36.1,"PL",1,24,0,"HE",0,0,0,0,1987,1794.2990636423,100,0,NA,NA,NA,"available"
"729",1998,"1998_RL","1998_RL_B3","RL","B3",6,"PL",17.3,16.25,24.2,"PL",1.166666667,6,0,"HE",1,0,0,0,1987,1769.59592069761,55,0,NA,NA,NA,"available"
"730",1998,"1998_RL","1998_RL_B4","RL","B4",8,"PL",23.1625,21.95,36.8,"FD",1.125,8,0,"HE",1,0,0,0,1987,1743.01702474554,10,0,NA,NA,NA,"available"
"731",1998,"1998_RL","1998_RL_B5","RL","B5",23,"PL",17.88695652,18.2,25.2,"PL",1.043478261,23,0,"HE",1,0,0,0,1987,1726.39278816134,30,0,NA,NA,NA,"available"
"732",1998,"1998_RL","1998_RL_C1","RL","C1",18,"FD",26.47777778,24.9,44.1,"FD",1.111111111,17,1,"HE",0,0,0,0,1987,1733.31772551022,50,0,NA,NA,NA,"available"
"733",1998,"1998_RL","1998_RL_C2","RL","C2",24,"FD",20.24583333,18.6,42,"FD",1.083333333,24,0,"HE",0,1,0,0.041666667,1987,1705.95499561768,170,0,NA,NA,NA,"available"
"734",1998,"1998_RL","1998_RL_C3","RL","C3",16,"PL",18.6625,17.5,25.9,"PL",1.0625,16,0,"HE",1,0,0,0,1987,1675.13226965515,70,0,NA,NA,NA,"available"
"735",1998,"1998_RL","1998_RL_C4","RL","C4",21,"PL",20.0047619,18.9,33.1,"PL",1.047619048,21,0,"HE",1,0,0,0,1987,1648.34962942729,20,0,NA,NA,NA,"available"
"736",1998,"1998_RL","1998_RL_C5","RL","C5",12,"PL",22.925,20.1,36.8,"FD",1.083333333,12,0,"HE",0,0,0,0.25,1987,1622.41320256639,50,0,NA,NA,NA,"available"
"737",1998,"1998_RP","1998_RP_10","RP","10",18,"PL",21.53888889,18.15,49.5,"PL",1.111111111,18,0,"HE",2,0,0,0,1988,1265.08143396494,25,0,NA,NA,NA,"available"
"738",1998,"1998_RP","1998_RP_11","RP","11",6,"PL",23.86666667,23.5,33,"PL",1,6,0,"HE",0,0,0,0,1988,1339.71467253851,0,0,NA,NA,NA,"available"
"739",1998,"1998_RP","1998_RP_12","RP","12",29,"PL",17.19655172,15.9,41.1,"PL",1.206896552,29,0,"HE",5,0,0,0,1988,1258.67967606032,5,0,NA,NA,NA,"available"
"740",1998,"1998_SC","1998_SC_10","SC","10",1,"PL",15.9,15.9,15.9,"PL",1,1,0,"HE",0,0,0,0,1988,2129.34319224801,15,0,NA,NA,NA,"available"
"741",1998,"1998_SC","1998_SC_11","SC","11",19,"AT",14.20526316,13.6,18.8,"AT",1.631578947,18,1,"BI",0,0,0,1,1988,2288.05555758917,5,0,NA,NA,NA,"available"
"742",1998,"1998_SC","1998_SC_12","SC","12",13,"PL",21.86923077,21.5,37.9,"PL",1.615384615,11,2,"HE",2,0,0,0.076923077,1988,1983.80407160557,10,0,NA,NA,NA,"available"
"743",1998,"1998_SC","1998_SC_13","SC","13",2,"PL",34.4,34.4,38.9,"PL",2.5,1,1,"BI",0,0,0,0.5,1988,1918.41154246364,20,0,NA,NA,NA,"available"
"744",1998,"1998_SC","1998_SC_14","SC","14",19,"AT",22.57368421,20.2,54.4,"FD",2.684210526,10,9,"BI",0,1,0,0.789473684,1988,1611.36057205419,10,0,NA,NA,NA,"available"
"745",1998,"1998_SC","1998_SC_15","SC","15",7,"AT",26.02857143,26.8,32.9,"AT",3.428571429,2,5,"BI",0,0,0,1,1988,1406.90102142232,10,0,NA,NA,NA,"available"
"746",1998,"1998_SC","1998_SC_16","SC","16",2,"PL",21.3,21.3,25.1,"PL",1,2,0,"HE",0,0,0,0,1988,1224.20792373214,10,0,NA,NA,NA,"available"
"747",1998,"1998_SC","1998_SC_17","SC","17",16,"PL",29.30625,31.5,42.1,"PL",1.375,15,1,"HE",4,0,0,0,1988,1212.40184931892,1,0,NA,NA,NA,"available"
"748",1998,"1998_SC","1998_SC_18","SC","18",5,"AT",37.86,37.8,44.7,"AT",3,2,3,"BI",0,0,0,1,1988,1283.44748796382,5,0,NA,NA,NA,"available"
"749",1998,"1998_SC","1998_SC_19","SC","19",11,"PL",24.29090909,24.9,35.8,"AT",1.727272727,8,3,"HE",0,0,0,0.272727273,1988,1133.86730576066,15,0,NA,NA,NA,"available"
"750",1998,"1998_SC","1998_SC_20","SC","20",6,"AT",33.45,32.7,47.6,"AT",2.833333333,2,4,"BI",0,0,0,1,1988,1036.92183284948,10,0,NA,NA,NA,"available"
"751",1998,"1998_SC","1998_SC_21","SC","21",13,"AT",21.86153846,15.2,48.8,"AT",1.230769231,13,0,"HE",0,0,0,1,1988,1046.39861865455,20,0,NA,NA,NA,"available"
"752",1998,"1998_SC","1998_SC_22","SC","22",3,"AT",41.1,40.2,47.2,"AT",2.666666667,2,1,"BI",0,0,0,1,1988,717.655755936457,10,0,NA,NA,NA,"available"
"753",1998,"1998_SC","1998_SC_23","SC","23",10,"AT",40.77,47.1,54,"AT",2.1,8,2,"BI",0,0,0,1,1988,524.518625124767,25,0,NA,NA,NA,"available"
"754",1998,"1998_SC","1998_SC_24","SC","24",10,"AT",23.86,24.8,34.2,"AT",3.2,4,6,"BI",0,0,0,1,1988,524.789472949709,10,0,NA,NA,NA,"available"
"755",1998,"1998_SC","1998_SC_25","SC","25",2,"AT",22.85,22.85,25.7,"AT",3,1,1,"BI",0,0,0,1,1988,605.452594746636,5,0,NA,NA,NA,"available"
"756",1998,"1998_SC","1998_SC_26","SC","26",10,"AT",28.29,29.8,32,"AT",3.1,5,5,"BI",0,0,0,1,1988,1227.05566955431,10,0,NA,NA,NA,"available"
"757",1998,"1998_SW","1998_SW_A1","SW","A1",32,"FD",20.90625,20.05,39.3,"FD",1.25,30,2,"HE",0,1,0,0,1985,2831.87754986011,65,0,NA,NA,NA,"available"
"758",1998,"1998_SW","1998_SW_A2","SW","A2",11,"PL",16.64545455,17.2,18.9,"PL",1.272727273,11,0,"HE",3,0,0,0,1985,2797.57110027445,165,0,NA,NA,NA,"available"
"759",1998,"1998_SW","1998_SW_A3","SW","A3",16,"PL",16.14375,14.85,27.1,"PL",1.5,15,1,"HE",2,0,0,0,1985,2763.27303573188,240,0,NA,NA,NA,"available"
"760",1998,"1998_SW","1998_SW_A4","SW","A4",14,"PL",16.54285714,16.85,22.5,"PL",1,14,0,"HE",0,0,0,0.142857143,1985,2735.67988860116,350,0,NA,NA,NA,"available"
"761",1998,"1998_SW","1998_SW_A5","SW","A5",24,"FD",27.37083333,20.1,68.4,"FD",1.125,23,1,"HE",0,1,0,0.041666667,1986,2712.56180366983,440,0,NA,NA,NA,"available"
"762",1998,"1998_SW","1998_SW_B1","SW","B1",7,"PL",19.01428571,15.2,29.3,"FD",1.571428571,7,0,"BI",2,0,0,0.285714286,1985,2927.59490421159,65,0,NA,NA,NA,"available"
"763",1998,"1998_SW","1998_SW_B2","SW","B2",9,"AT",24.5,22.8,39.3,"FD",2.333333333,6,3,"HE",0,1,0,0.777777778,1985,2886.27325022991,140,0,NA,NA,NA,"available"
"764",1998,"1998_SW","1998_SW_B3","SW","B3",6,"FD",27.01666667,23.8,45.7,"FD",2,5,1,"HE",0,0,0,0.333333333,1986,2835.08414606327,240,0,NA,NA,NA,"available"
"765",1998,"1998_SW","1998_SW_B4","SW","B4",12,"FD",27.925,26,41.2,"FD",1.25,11,1,"HE",0,0,0,0.5,1986,2748.71486161654,350,0,NA,NA,NA,"available"
"766",1998,"1998_SW","1998_SW_B5","SW","B5",40,"FD",20.9575,21.4,30.4,"FD",1.15,39,1,"HE",0,3,0,0,1986,2657.48067080063,450,0,NA,NA,NA,"available"
"767",1998,"1998_SW","1998_SW_C1","SW","C1",12,"PL",18.19166667,17,29.4,"AT",1.5,10,2,"HE",2,0,0,0.5,1986,2975.01543940601,40,0,NA,NA,NA,"available"
"768",1998,"1998_SW","1998_SW_C2","SW","C2",3,"FD",24.1,22.1,32.4,"FD",1,3,0,"HE",0,0,0,0,1986,2877.57146898593,145,0,NA,NA,NA,"available"
"769",1998,"1998_SW","1998_SW_C3","SW","C3",3,"FD",32.53333333,32.3,35.1,"FD",1,3,0,"HE",0,0,0,0,1986,2787.7534975193,250,0,NA,NA,NA,"available"
"770",1998,"1998_SW","1998_SW_C4","SW","C4",6,"AT",23.01666667,24.75,27.1,"AT",4,0,6,"BT",0,0,0,1,1986,2702.71431204952,345,0,NA,NA,NA,"available"
"771",1998,"1998_SW","1998_SW_C5","SW","C5",3,"FD",32.86666667,35.6,42,"FD",1.333333333,3,0,"HE",0,1,0,0,1986,2621.86505366521,440,0,NA,NA,NA,"available"
"772",1998,"1998_TO","1998_TO_A1","TO","A1",15,"PL",19.02,18.8,25.6,"PL",1.133333333,15,0,"HE",1,0,0,0,1985,2030.89389235114,35,0,NA,NA,NA,"available"
"773",1998,"1998_TO","1998_TO_A2","TO","A2",18,"FD",20.98333333,17.95,61.5,"FD",1,18,0,"HE",0,0,0,0.055555556,1985,1936.31236392915,110,0,NA,NA,NA,"available"
"774",1998,"1998_TO","1998_TO_A3","TO","A3",12,"FD",36.65,29.05,76.1,"FD",1.333333333,12,0,"HE",0,4,0,0,1985,1834.56280999124,95,0,NA,NA,NA,"available"
"775",1998,"1998_TO","1998_TO_A4","TO","A4",14,"FD",45.31428571,35.85,100.3,"FD",1.571428571,10,4,"HE",0,0,0,0,1985,1739.73080181344,115,0,NA,NA,NA,"available"
"776",1998,"1998_TO","1998_TO_A5","TO","A5",15,"FD",25.88666667,19,72.6,"FD",1.066666667,15,0,"HE",0,1,0,0,1985,1645.50468476552,170,0,NA,NA,NA,"available"
"777",1998,"1998_TO","1998_TO_A6","TO","A6",28,"FD",27.275,24.5,86.8,"FD",1.178571429,27,1,"HE",0,0,0,0,1985,1540.22559978972,250,1,NA,NA,NA,"available"
"778",1998,"1998_TO","1998_TO_A7","TO","A7",2,"AT",33.95,33.95,46.9,"FD",1,2,0,"HE",0,0,0,0.5,1985,1422.58099564931,350,1,NA,NA,NA,"available"
"779",1998,"1998_TO","1998_TO_A8","TO","A8",31,"FD",26.61290323,28.6,41.5,"FD",1.580645161,27,4,"HE",0,6,0,0,1985,1339.58786798112,280,0,NA,NA,NA,"available"
"780",1998,"1998_TO","1998_TO_B1","TO","B1",50,"FD",28.57,28,47.4,"FD",1.54,41,9,"HE",0,0,0,0.44,1985,2041.84748014368,40,0,NA,NA,NA,"available"
"781",1998,"1998_TO","1998_TO_B2","TO","B2",22,"FD",24.62727273,24.85,38.1,"AT",1.318181818,20,2,"HE",0,1,0,0.045454545,1985,1943.76596810261,85,0,NA,NA,NA,"available"
"782",1998,"1998_TO","1998_TO_B3","TO","B3",30,"FD",22.50666667,20.4,40.2,"FD",1.066666667,30,0,"HE",0,1,0,0,1985,1850.05369143399,80,0,NA,NA,NA,"available"
"783",1998,"1998_TO","1998_TO_B4","TO","B4",6,"AT",27.13333333,22.7,41.2,"FD",1.333333333,6,0,"HE",1,0,0,0.5,1985,1751.23364828203,100,0,NA,NA,NA,"available"
"784",1998,"1998_TO","1998_TO_B5","TO","B5",23,"FD",22.58695652,19.4,61.3,"FD",1,23,0,"HE",0,0,0,0,1985,1653.31583275605,155,0,NA,NA,NA,"available"
"785",1998,"1998_TO","1998_TO_B6","TO","B6",20,"FD",38.195,25.05,98.3,"FD",1.2,18,2,"HE",0,0,0,0,1985,1560.02388932415,165,0,NA,NA,NA,"available"
"786",1998,"1998_TO","1998_TO_B7","TO","B7",19,"FD",23.91052632,19.7,78.4,"FD",1.263157895,17,2,"HE",0,1,0,0.052631579,1985,1464.90272448355,210,1,NA,NA,NA,"available"
"787",1998,"1998_TO","1998_TO_B8","TO","B8",19,"FD",26.37368421,23.4,71.2,"FD",1.368421053,16,3,"HE",0,0,0,0,1985,1376.13375990634,170,1,NA,NA,NA,"available"
"788",1998,"1998_YY","1998_YY_B1","YY","B1",24,"SX",20.07916667,18.55,31.8,"SX",1.125,23,1,"HE",0,0,1,0.041666667,1985,1765.34134135568,60,0,NA,NA,NA,"available"
"789",1998,"1998_YY","1998_YY_B2","YY","B2",30,"FD",26.39333333,22.75,72.5,"FD",1.233333333,29,1,"HE",0,2,0,0,1985,1861.48850735969,145,1,NA,NA,NA,"available"
"790",1998,"1998_YY","1998_YY_B3","YY","B3",15,"FD",18.98,18,30.9,"FD",1,15,0,"HE",0,0,0,0,1985,1960.63316713236,60,1,NA,NA,NA,"available"
"791",1998,"1998_YY","1998_YY_B4","YY","B4",22,"FD",21.2,22.05,33.4,"FD",1,22,0,"HE",0,0,0,0,1985,2066.82266058172,65,1,NA,NA,NA,"available"
"792",1998,"1998_YY","1998_YY_B5","YY","B5",3,"FD",34.36666667,37.3,41.3,"FD",1,3,0,"HE",0,0,0,0,1985,2171.02883242556,140,1,NA,NA,NA,"available"
"793",1998,"1998_YY","1998_YY_C1","YY","C1",8,"FD",41.2125,31.75,82.8,"FD",1,8,0,"HE",0,0,0,0,1985,1743.83071947444,55,0,NA,NA,NA,"available"
"794",1998,"1998_YY","1998_YY_C2","YY","C2",20,"FD",26.63,20.35,60.2,"FD",1.4,17,3,"HE",0,0,0,0.05,1985,1846.13589990284,150,1,NA,NA,NA,"available"
"795",1998,"1998_YY","1998_YY_C3","YY","C3",30,"FD",25.26333333,20.45,59.1,"FD",1.366666667,26,4,"HE",0,0,0,0.033333333,1985,1952.3586920381,135,1,NA,NA,NA,"available"
"796",1998,"1998_YY","1998_YY_C4","YY","C4",6,"FD",23.25,22.65,28.7,"FD",1,6,0,"BU",0,0,0,0,1985,2052.37228908696,105,1,NA,NA,NA,"available"
"797",1998,"1998_YY","1998_YY_C5","YY","C5",27,"FD",16.23333333,15.9,24.1,"FD",1,27,0,"HE",0,0,0,0,1985,2153.56065974919,110,1,NA,NA,NA,"available"
"798",1998,"1998_YY","1998_YY_D1","YY","D1",22,"SX",23.38181818,21.25,42.9,"SX",1.090909091,22,0,"HE",0,0,0,0.454545455,1985,1756.79440313037,30,0,NA,NA,NA,"available"
"799",1998,"1998_YY","1998_YY_D2","YY","D2",17,"SX",30.93529412,31.5,47.3,"SX",1.058823529,17,0,"HE",0,0,1,0,1985,1856.68665887995,130,0,NA,NA,NA,"available"
"800",1998,"1998_YY","1998_YY_D3","YY","D3",17,"SX",30.87647059,22.7,82.4,"FD",1.294117647,15,2,"HE",0,1,0,0.058823529,1985,1954.22924250971,145,0,NA,NA,NA,"available"
"801",1998,"1998_YY","1998_YY_D4","YY","D4",13,"FD",24.98461538,24.1,39.1,"FD",1.307692308,12,1,"HE",0,0,0,0,1985,2046.60442808086,50,0,NA,NA,NA,"available"
"802",1998,"1998_YY","1998_YY_D5","YY","D5",15,"FD",20.82,20.9,32.2,"FD",1,15,0,"HE",0,0,0,0,1985,2160.20955753192,10,0,NA,NA,NA,"available"
"803",1998,"1998_YY","1998_YY_E1","YY","E1",25,"SX",23.076,22.2,37.2,"SX",1.2,24,1,"HE",0,0,1,0,1985,1748.68063098884,15,0,NA,NA,NA,"available"
"804",1998,"1998_YY","1998_YY_E2","YY","E2",23,"SX",28.07391304,28.5,49.8,"SX",1.391304348,22,1,"HE",0,0,3,0.173913043,1985,1832.85554123992,115,0,NA,NA,NA,"available"
